Customer_ID,Customer_Name,Gender,Age,Nationality,Booking_ID,Booking_Date,Duration_of_Stay,Room_Type, Room_Rate , Additional_Room_Cost ,Loyalty_Status,Booking_Channel,Economic_Index,Travel_Purpose,Group_Size,Competitor_ID, Competitor_Room_Rate ,Competitor_Occupancy_Rate,Competitor_Promotions,Competitor_Name,Competitor_Rating,Competitor_Pricing_Strategy,Channel_Type,Local_Events,Cancellation
120,Angel Ellis,Male,31,Ghana,120,4/29/2012,7,Suite," $1,965.83 ", $486.38 ,No,Phone,5,Leisure,1,2," $2,600.50 ",5.019,Loyalty Offer,Blue Roof Hotel,3,Competitive,Direct,Festival,Yes
121,Megan Lynch,Male,32,Ghana,121,4/30/2012,5,Single," $1,425.48 ", $510.66 ,Yes,Online Travel Agency,5,Event,5,3," $1,884.96 ",8.892,Loyalty Offer,Oxford Road,2,Budget,Agent,Festival,No
122,Jonathan Huynh,Male,46,Egypt,122,05/01/2012,3,Double," $1,691.54 ", $717.33 ,No,Phone,4,Event,1,3, $944.56 ,5.865,None,Luxury Stay,2,Premium,Online,Festival,No
123,Kelly Johnson PhD,Male,34,Zimbabwe,123,05/02/2012,7,Double, $771.18 , $585.06 ,No,Direct,5,Event,2,2," $1,965.97 ",6.956,None,Bahamas Luxury,1,Competitive,Third-party,None,No
124,Scott Compton,Male,53,Ghana,124,05/03/2012,7,Double," $1,315.94 ", $955.24 ,No,Phone,1,Leisure,5,4," $2,956.20 ",7.888,Loyalty Offer,Bahamas Luxury,1,Premium,Agent,Sports Event,No
125,Jennifer Burnett,Female,42,Egypt,125,05/04/2012,5,Double, $991.03 , $560.39 ,Yes,Event,4,Leisure,5,3," $3,036.67 ",8.598,Loyalty Offer,Oxford Road,2,Competitive,Agent,Sports Event,No
126,Patrick Osborne,Male,63,Morocco,126,05/05/2012,1,Deluxe, $832.14 , $615.93 ,No,Direct,1,Business,2,2," $2,566.17 ",6.122,Event Special,Luxury Stay,3,Budget,Agent,Conference,Yes
127,Eric Gibson,Male,24,Nigeria,127,05/06/2012,5,Suite," $1,188.65 ", $763.06 ,No,Walk-In,4,Other,1,2," $4,405.41 ",5.461,Seasonal Discount,Blue Roof Hotel,1,Premium,Direct,Festival,No
128,Christopher Bass,Female,36,Kenya,128,05/07/2012,4,Suite," $1,428.24 "," $1,179.26 ",Yes,Phone,3,Business,5,1," $4,290.15 ",6.505,None,Blue Roof Hotel,2,Premium,Online,Concert,No
129,Kathleen Phillips DVM,Male,51,Ghana,129,05/08/2012,10,Single," $1,664.67 ", $849.96 ,No,Walk-In,2,Other,1,1," $3,936.18 ",8.957,Seasonal Discount,Luxury Stay,1,Competitive,Agent,Festival,No
130,Dr. Heather Green DVM,Male,26,Kenya,130,05/09/2012,14,Double," $1,114.22 ", $671.42 ,No,Phone,2,Leisure,2,2," $2,334.95 ",6.716,Seasonal Discount,Oxford Road,4,Competitive,Direct,None,Yes
131,Sabrina Martinez,Male,32,Morocco,131,05/10/2012,5,Double," $1,133.79 ", $616.55 ,Yes,Event,5,Event,1,1," $4,208.88 ",5.909,Seasonal Discount,Blue Roof Hotel,2,Competitive,Third-party,Sports Event,Yes
132,Douglas Brewer IV,Female,36,Egypt,132,05/11/2012,4,Single," $1,259.96 ", $300.00 ,No,Online Travel Agency,4,Other,3,2," $1,514.05 ",9.51,Seasonal Discount,Oxford Road,3,Budget,Agent,Conference,No
133,Cynthia Mann,Male,59,Nigeria,133,05/12/2012,3,Single," $1,218.86 ", $600.72 ,No,Walk-In,1,Leisure,1,1," $3,035.25 ",7.343,Loyalty Offer,Blue Roof Hotel,3,Competitive,Agent,Concert,No
134,Annette Stone,Female,57,Kenya,134,5/13/2012,3,Double," $1,749.20 ", $455.85 ,No,Online Travel Agency,2,Event,2,3," $3,691.49 ",7.052,Event Special,Luxury Stay,1,Budget,Agent,Festival,No
135,Karen Williams,Male,42,Morocco,135,5/14/2012,14,Suite, $916.22 ," $1,132.68 ",No,Online Travel Agency,1,Leisure,1,3," $2,184.47 ",9.305,Loyalty Offer,Oxford Road,2,Budget,Online,Festival,No
136,Michelle Nguyen,Male,30,Morocco,136,5/15/2012,4,Deluxe," $1,071.83 ", $494.41 ,Yes,Event,1,Business,1,1," $2,088.82 ",8.99,None,Oxford Road,5,Budget,Direct,Conference,No
137,Daniel Simmons,Male,27,Morocco,137,5/16/2012,3,Suite," $1,751.80 ", $726.19 ,No,Direct,1,Other,1,2," $2,408.99 ",7.51,Seasonal Discount,Bahamas Luxury,4,Competitive,Direct,Concert,No
138,Kevin Haynes,Male,66,Ghana,138,5/17/2012,2,Double," $1,381.54 "," $1,102.16 ",Yes,Online Travel Agency,2,Other,2,2," $3,335.74 ",8.046,Event Special,Luxury Stay,4,Budget,Online,Concert,No
139,Joseph Johnson,Male,51,Ghana,139,5/18/2012,14,Suite," $1,095.03 ", $839.93 ,Yes,Online Travel Agency,4,Leisure,3,4," $1,121.96 ",6.421,Event Special,Oxford Road,3,Budget,Direct,Sports Event,No
140,Christopher Evans,Male,67,Egypt,140,5/19/2012,1,Deluxe, $816.78 ," $1,242.63 ",No,Event,4,Other,1,1," $2,149.90 ",6.256,Seasonal Discount,Oxford Road,4,Competitive,Direct,None,No
141,Devin Glover,Female,51,Uganda,141,5/20/2012,10,Deluxe," $1,256.03 ", $655.03 ,Yes,Walk-In,1,Business,3,4," $3,889.14 ",6.038,Loyalty Offer,Oxford Road,2,Budget,Direct,Conference,Yes
142,Connie Jennings,Male,68,Kenya,142,5/21/2012,7,Double," $1,013.72 ", $975.32 ,No,Walk-In,1,Business,1,3," $4,489.10 ",7.573,Seasonal Discount,Bahamas Luxury,5,Premium,Agent,Festival,No
143,Elizabeth Lloyd MD,Male,42,Egypt,143,5/22/2012,10,Suite," $1,334.58 "," $1,244.94 ",No,Walk-In,1,Business,1,1," $3,166.90 ",9.577,Seasonal Discount,Oxford Road,1,Premium,Agent,Concert,Yes
144,Charles Santos,Male,33,Uganda,144,5/23/2012,5,Double," $1,478.62 ", $522.61 ,Yes,Event,2,Business,2,1," $1,323.81 ",5.342,Seasonal Discount,Bahamas Luxury,5,Budget,Direct,Sports Event,No
145,Gregory Sanford,Male,64,Algeria,145,5/24/2012,1,Suite," $1,755.26 ", $777.66 ,No,Online Travel Agency,1,Event,4,3," $1,720.46 ",9.766,Loyalty Offer,Blue Roof Hotel,1,Premium,Agent,Festival,No
146,Hannah Garcia,Male,57,Ghana,146,5/25/2012,3,Deluxe, $962.26 ," $1,158.94 ",Yes,Walk-In,1,Event,1,3," $3,644.50 ",8.823,Seasonal Discount,Blue Roof Hotel,1,Budget,Online,Sports Event,No
147,Marie Lopez,Male,24,Nigeria,147,5/26/2012,1,Suite, $995.68 , $849.57 ,No,Walk-In,1,Event,2,3," $3,370.04 ",8.933,Seasonal Discount,Blue Roof Hotel,2,Budget,Direct,Festival,No
148,Sean Mahoney,Male,35,Zimbabwe,148,5/27/2012,2,Double," $1,585.82 "," $1,155.30 ",Yes,Walk-In,5,Event,1,2," $2,574.34 ",8.401,Event Special,Luxury Stay,2,Budget,Agent,None,Yes
149,Kirk Carter,Female,26,Ghana,149,5/28/2012,2,Single, $866.99 , $945.69 ,No,Walk-In,2,Other,2,3," $3,923.53 ",5.898,Event Special,Oxford Road,3,Competitive,Third-party,None,No
150,Kathryn Garcia,Male,65,Zimbabwe,150,5/29/2012,5,Double," $1,512.88 ", $763.42 ,No,Phone,4,Leisure,2,3," $2,272.83 ",9.818,Loyalty Offer,Luxury Stay,5,Premium,Third-party,Concert,No
151,Melissa Robinson,Male,19,Nigeria,151,5/30/2012,3,Double," $1,424.05 ", $845.53 ,No,Online Travel Agency,2,Event,2,4," $1,243.75 ",6.711,Event Special,Oxford Road,2,Competitive,Agent,Conference,No
152,Steven Obrien,Female,25,Algeria,152,5/31/2012,10,Double, $984.21 ," $1,273.67 ",No,Online Travel Agency,5,Other,1,4, $920.85 ,8.858,Event Special,Blue Roof Hotel,3,Competitive,Third-party,Sports Event,No
153,Wayne Evans,Male,38,Nigeria,153,06/01/2012,3,Double," $1,469.80 ", $740.89 ,No,Online Travel Agency,5,Leisure,1,1," $2,029.68 ",8.74,None,Bahamas Luxury,2,Budget,Third-party,Conference,No
154,John Williams,Female,58,Morocco,154,06/02/2012,2,Single," $1,431.80 ", $753.23 ,No,Direct,5,Other,1,3," $3,494.34 ",9.668,Seasonal Discount,Oxford Road,5,Competitive,Direct,Sports Event,No
155,Kevin Klein,Male,26,Nigeria,155,06/03/2012,14,Deluxe," $1,060.61 "," $1,067.39 ",Yes,Event,3,Leisure,3,1," $3,093.35 ",8.737,Event Special,Oxford Road,4,Budget,Third-party,None,No
156,Tonya Novak,Male,70,Algeria,156,06/04/2012,4,Single," $1,288.76 ", $529.90 ,No,Online Travel Agency,5,Event,1,2," $4,466.17 ",6.694,None,Oxford Road,3,Premium,Third-party,Conference,No
157,Matthew Richardson,Male,18,Algeria,157,06/05/2012,1,Single," $1,086.21 ", $300.00 ,No,Walk-In,1,Event,4,1," $4,042.09 ",5.105,Loyalty Offer,Luxury Stay,1,Budget,Online,Festival,No
158,Joshua Clark,Male,59,Morocco,158,06/06/2012,2,Double," $1,556.00 "," $1,120.74 ",No,Walk-In,2,Other,1,3," $1,677.92 ",6.167,None,Bahamas Luxury,4,Competitive,Direct,Conference,No
159,Crystal Vazquez,Male,20,Egypt,159,06/07/2012,1,Double," $1,339.07 ", $975.98 ,No,Walk-In,3,Event,2,1," $2,914.06 ",8.301,None,Luxury Stay,5,Competitive,Online,Conference,No
160,Jackie Taylor,Male,50,Nigeria,160,06/08/2012,5,Suite, $623.02 ," $1,022.27 ",No,Direct,4,Other,2,3," $3,715.17 ",6.024,None,Bahamas Luxury,2,Premium,Direct,Sports Event,No
161,David Jacobs,Male,40,Ghana,161,06/09/2012,2,Double," $1,720.81 ", $677.15 ,No,Online Travel Agency,3,Event,2,2," $3,057.29 ",7.657,Event Special,Oxford Road,3,Competitive,Third-party,Festival,No
162,Miranda Young,Male,28,Egypt,162,06/10/2012,7,Single, $817.50 , $445.98 ,No,Walk-In,5,Business,1,3," $1,999.69 ",8.531,Event Special,Blue Roof Hotel,5,Premium,Agent,Conference,No
163,Dennis Combs,Male,48,Ghana,163,06/11/2012,5,Double," $1,529.26 ", $798.79 ,Yes,Direct,2,Leisure,2,1," $1,397.26 ",6.017,None,Blue Roof Hotel,4,Premium,Online,Conference,Yes
164,James Murray,Female,26,Algeria,164,06/12/2012,4,Double," $1,383.03 ", $850.93 ,Yes,Online Travel Agency,3,Event,1,1," $3,272.13 ",7.413,Event Special,Blue Roof Hotel,5,Budget,Online,Festival,No
165,April Ramos,Female,39,Zimbabwe,165,6/13/2012,4,Single," $1,362.38 ", $443.15 ,No,Online Travel Agency,4,Business,1,1," $2,863.39 ",7.952,Event Special,Oxford Road,3,Premium,Agent,Conference,No
166,Taylor Parker,Female,63,Algeria,166,6/14/2012,3,Suite, $978.38 , $649.69 ,Yes,Walk-In,1,Leisure,1,4," $3,502.45 ",9.872,Loyalty Offer,Bahamas Luxury,5,Competitive,Agent,None,Yes
167,Thomas Ramos,Male,21,Nigeria,167,6/15/2012,14,Deluxe," $1,914.63 ", $983.44 ,No,Online Travel Agency,4,Other,2,2," $2,672.20 ",5.826,Loyalty Offer,Blue Roof Hotel,1,Budget,Third-party,Festival,No
168,David Barton,Male,23,Kenya,168,6/16/2012,5,Single," $1,956.69 "," $1,073.88 ",No,Walk-In,2,Other,2,2," $3,856.82 ",8.594,Event Special,Oxford Road,5,Budget,Third-party,Sports Event,No
169,Kevin Johnson,Female,45,Ghana,169,6/17/2012,2,Double, $815.43 , $627.16 ,No,Phone,2,Leisure,4,4," $2,421.89 ",5.523,Loyalty Offer,Oxford Road,4,Budget,Direct,None,No
170,Debra Taylor,Male,44,Nigeria,170,6/18/2012,1,Suite," $1,015.51 ", $300.00 ,No,Walk-In,5,Event,1,2," $1,580.90 ",5.522,Loyalty Offer,Oxford Road,2,Premium,Direct,Conference,Yes
171,James Galloway,Male,30,Morocco,171,6/19/2012,1,Deluxe," $1,447.83 ", $962.14 ,No,Online Travel Agency,5,Event,2,2," $2,715.44 ",6.016,Seasonal Discount,Bahamas Luxury,4,Competitive,Online,Conference,No
172,James Harrell,Male,18,Nigeria,172,6/20/2012,5,Double," $1,510.21 ", $300.00 ,No,Direct,5,Business,1,3," $2,951.06 ",8.265,None,Oxford Road,5,Competitive,Direct,Concert,No
173,Jody Nielsen,Male,21,Nigeria,173,6/21/2012,2,Single," $1,375.91 ", $800.22 ,Yes,Walk-In,1,Leisure,2,3," $1,095.61 ",9.02,Seasonal Discount,Luxury Stay,1,Premium,Online,Concert,No
174,Jennifer Stevenson,Female,61,Nigeria,174,6/22/2012,3,Deluxe," $1,507.39 "," $1,133.17 ",No,Phone,3,Business,5,4," $1,726.07 ",7.916,Event Special,Blue Roof Hotel,1,Competitive,Third-party,Festival,No
175,Michele Clark,Male,50,Tanzania,175,6/23/2012,4,Double," $1,409.55 ", $543.83 ,No,Online Travel Agency,3,Business,5,4," $2,974.18 ",9.144,Seasonal Discount,Blue Roof Hotel,3,Competitive,Direct,Festival,No
176,Krystal Harvey,Male,58,South Africa,176,6/24/2012,10,Single, $904.97 , $764.48 ,Yes,Direct,4,Business,1,2," $2,170.94 ",6.915,Loyalty Offer,Bahamas Luxury,3,Budget,Third-party,Conference,Yes
177,Linda Jones,Male,38,Kenya,177,6/25/2012,4,Double, $816.96 ," $1,422.91 ",No,Phone,5,Other,1,2," $3,077.86 ",8.062,Seasonal Discount,Oxford Road,2,Budget,Direct,Concert,No
178,Christopher Todd,Male,32,Zimbabwe,178,6/26/2012,3,Double," $1,256.63 ", $702.15 ,No,Online Travel Agency,1,Event,2,3," $2,376.21 ",6.584,Seasonal Discount,Luxury Stay,5,Competitive,Third-party,Festival,No
179,Ryan Blackburn,Female,42,Ghana,179,6/27/2012,7,Single, $734.23 , $692.80 ,No,Direct,4,Event,1,4," $2,322.96 ",5.322,Event Special,Luxury Stay,1,Budget,Online,Sports Event,No
180,Angela Bentley,Female,21,Nigeria,180,6/28/2012,2,Deluxe," $1,941.12 "," $1,009.44 ",No,Direct,4,Business,2,2, $855.63 ,7.453,Loyalty Offer,Blue Roof Hotel,3,Premium,Direct,Festival,Yes
181,William Smith,Female,50,Nigeria,181,6/29/2012,10,Deluxe," $1,065.31 "," $1,054.79 ",Yes,Phone,1,Other,5,3," $4,099.40 ",9.896,Loyalty Offer,Oxford Road,4,Premium,Online,None,Yes
182,David Rios,Male,27,Morocco,182,6/30/2012,1,Suite," $1,112.28 ", $620.14 ,Yes,Direct,4,Leisure,1,4," $3,059.48 ",7.641,None,Bahamas Luxury,5,Competitive,Online,Festival,No
183,Vicki Nixon,Male,24,Morocco,183,07/01/2012,14,Deluxe," $1,194.36 "," $1,101.87 ",Yes,Walk-In,4,Event,1,2," $2,493.03 ",7.433,Seasonal Discount,Blue Roof Hotel,2,Premium,Online,Concert,No
184,Eric Lloyd,Male,21,South Africa,184,07/02/2012,1,Single," $1,067.26 ", $587.80 ,Yes,Direct,2,Event,2,2," $2,475.20 ",7.261,Loyalty Offer,Blue Roof Hotel,2,Competitive,Online,Festival,No
185,Katherine Russell,Female,46,Zimbabwe,185,07/03/2012,7,Single," $1,124.47 ", $805.64 ,No,Direct,2,Business,2,3," $3,739.10 ",8.374,Loyalty Offer,Oxford Road,5,Premium,Direct,Sports Event,No
186,Felicia Carpenter,Male,21,Morocco,186,07/04/2012,7,Single, $834.71 , $901.39 ,Yes,Walk-In,3,Other,1,4," $2,361.81 ",7.038,Loyalty Offer,Bahamas Luxury,5,Competitive,Agent,Festival,No
187,John Flores,Male,33,Morocco,187,07/05/2012,1,Suite, $544.68 , $633.39 ,No,Event,4,Other,2,4," $3,526.90 ",9.592,Event Special,Oxford Road,1,Premium,Third-party,Sports Event,No
188,Susan White,Male,50,Morocco,188,07/06/2012,2,Double," $1,945.10 ", $919.79 ,Yes,Event,4,Event,3,4," $3,873.16 ",5.861,None,Luxury Stay,5,Budget,Agent,Sports Event,Yes
189,Steven Harrison,Male,56,Ghana,189,07/07/2012,2,Suite," $1,852.85 ", $334.56 ,No,Direct,4,Business,2,3," $3,459.38 ",6.696,Seasonal Discount,Blue Roof Hotel,4,Budget,Third-party,Concert,Yes
190,Samuel Stewart,Male,62,Kenya,190,07/08/2012,14,Single, $857.82 , $524.09 ,No,Event,1,Other,1,2," $2,962.88 ",5.167,Seasonal Discount,Bahamas Luxury,4,Competitive,Direct,None,Yes
191,Jennifer Garcia,Female,46,Egypt,191,07/09/2012,5,Deluxe, $812.28 ," $1,054.67 ",Yes,Phone,2,Business,1,4," $1,770.21 ",9.371,Seasonal Discount,Bahamas Luxury,1,Premium,Third-party,Conference,No
192,Amber Moreno,Male,68,Nigeria,192,07/10/2012,10,Double," $1,709.13 ", $747.84 ,No,Event,5,Other,1,3," $3,762.27 ",8.808,Loyalty Offer,Bahamas Luxury,5,Premium,Online,Sports Event,No
193,Mitchell Rivas,Female,23,Nigeria,193,07/11/2012,5,Double," $1,245.29 "," $1,047.71 ",No,Walk-In,3,Event,1,1," $2,902.09 ",5.484,Loyalty Offer,Blue Roof Hotel,3,Competitive,Direct,Conference,No
194,Melissa Santana,Female,19,Zimbabwe,194,07/12/2012,10,Suite," $1,029.57 ", $755.56 ,No,Event,1,Event,2,4," $2,186.91 ",7.799,None,Luxury Stay,3,Premium,Online,Sports Event,No
195,William Walker,Male,35,Ghana,195,7/13/2012,3,Suite," $1,323.31 ", $613.79 ,No,Walk-In,4,Other,2,3," $1,098.47 ",8.092,None,Blue Roof Hotel,3,Premium,Online,Conference,No
196,Stephanie Le,Male,65,Egypt,196,7/14/2012,3,Deluxe, $599.00 ," $1,068.73 ",No,Online Travel Agency,5,Other,1,4, $847.16 ,7.796,Seasonal Discount,Oxford Road,5,Budget,Agent,Sports Event,No
197,Tracey Gutierrez,Male,26,South Africa,197,7/15/2012,1,Suite," $1,573.58 ", $486.87 ,No,Phone,1,Leisure,1,2," $3,904.25 ",5.505,Loyalty Offer,Blue Roof Hotel,2,Premium,Third-party,Concert,No
198,Curtis Lawson,Female,27,South Africa,198,7/16/2012,14,Deluxe, $500.00 , $362.36 ,No,Online Travel Agency,5,Business,2,2," $1,465.23 ",7.703,Event Special,Blue Roof Hotel,3,Competitive,Agent,Concert,No
199,Brian Abbott,Male,70,Nigeria,199,7/17/2012,14,Deluxe," $1,157.63 "," $1,286.16 ",No,Direct,4,Other,1,4," $2,419.49 ",6.08,None,Oxford Road,5,Competitive,Agent,Sports Event,No
200,Richard Murphy,Male,31,Egypt,200,7/18/2012,2,Double," $1,914.71 "," $1,095.07 ",No,Online Travel Agency,3,Other,3,4," $2,628.60 ",8.772,Seasonal Discount,Bahamas Luxury,5,Competitive,Online,Festival,No
201,Frank Chandler,Male,66,Kenya,201,7/19/2012,5,Deluxe," $1,303.91 ", $648.61 ,Yes,Walk-In,3,Leisure,1,3," $3,391.47 ",5.77,Event Special,Oxford Road,5,Competitive,Third-party,Conference,No
202,James Bell,Male,59,Ghana,202,7/20/2012,1,Deluxe," $1,423.01 ", $837.32 ,No,Event,2,Other,1,1," $2,479.73 ",5.154,Loyalty Offer,Bahamas Luxury,4,Premium,Third-party,Conference,No
203,Olivia Jimenez,Male,42,Egypt,203,7/21/2012,7,Single," $1,682.21 ", $300.00 ,No,Walk-In,3,Other,1,3," $3,175.27 ",9.199,None,Blue Roof Hotel,2,Budget,Agent,Concert,Yes
204,Darrell Smith,Male,22,Nigeria,204,7/22/2012,5,Double, $566.05 ," $1,117.51 ",Yes,Online Travel Agency,4,Event,1,4," $1,324.73 ",6.69,None,Blue Roof Hotel,2,Budget,Direct,Conference,No
205,Curtis Hudson,Male,25,Nigeria,205,7/23/2012,2,Double," $1,773.66 ", $632.10 ,No,Event,3,Other,4,2," $2,879.11 ",8.278,Event Special,Oxford Road,1,Premium,Direct,Sports Event,Yes
206,Juan Lopez,Male,23,Nigeria,206,7/24/2012,2,Deluxe," $1,112.34 ", $816.35 ,Yes,Online Travel Agency,5,Event,2,3," $1,790.58 ",7.264,Loyalty Offer,Blue Roof Hotel,3,Premium,Third-party,Sports Event,No
207,Oscar Brooks,Male,57,Ghana,207,7/25/2012,3,Deluxe," $1,201.65 ", $706.01 ,No,Event,2,Event,1,2," $4,202.39 ",5.152,None,Luxury Stay,2,Premium,Online,None,No
208,Maria Chavez,Male,38,Egypt,208,7/26/2012,7,Single," $1,190.50 ", $750.07 ,Yes,Event,4,Leisure,1,4," $3,707.85 ",7.882,None,Oxford Road,1,Budget,Direct,None,No
209,Krystal Parker,Female,21,Morocco,209,7/27/2012,10,Suite, $500.00 , $300.00 ,No,Direct,3,Event,2,1," $3,466.19 ",6.039,Seasonal Discount,Luxury Stay,1,Budget,Direct,Concert,No
210,Lisa Silva,Male,19,Uganda,210,7/28/2012,10,Double," $1,224.58 ", $998.28 ,Yes,Online Travel Agency,4,Business,1,2," $1,003.08 ",5.784,Event Special,Luxury Stay,4,Competitive,Third-party,Concert,No
211,Dawn Vasquez,Male,27,Zimbabwe,211,7/29/2012,2,Double," $1,074.39 "," $1,174.62 ",No,Direct,3,Other,1,1," $3,251.69 ",7.215,Event Special,Bahamas Luxury,2,Budget,Direct,Conference,Yes
212,Charles Warren,Male,44,South Africa,212,7/30/2012,2,Single, $891.10 , $638.45 ,No,Walk-In,1,Business,2,2," $2,387.74 ",5.822,None,Bahamas Luxury,3,Competitive,Direct,None,No
213,David Carroll,Female,19,Ghana,213,7/31/2012,7,Deluxe," $1,300.61 ", $733.92 ,No,Online Travel Agency,4,Business,2,3, $876.69 ,5.91,None,Luxury Stay,5,Competitive,Agent,Conference,Yes
214,Stephanie Chase,Male,58,South Africa,214,08/01/2012,7,Double," $1,228.53 ", $300.00 ,No,Online Travel Agency,1,Other,3,4," $3,405.14 ",6.945,None,Oxford Road,2,Budget,Direct,Conference,No
215,William Frazier,Female,66,Nigeria,215,08/02/2012,7,Single," $1,174.27 ", $721.81 ,No,Phone,3,Event,2,3," $3,226.00 ",5.51,Event Special,Oxford Road,4,Budget,Third-party,Sports Event,No
216,Jason Dodson,Male,56,Tanzania,216,08/03/2012,14,Deluxe," $1,163.98 ", $533.23 ,No,Direct,1,Leisure,2,3," $1,459.28 ",5.849,Event Special,Blue Roof Hotel,5,Competitive,Third-party,Concert,No
217,Jason Spears,Male,64,Kenya,217,08/04/2012,1,Double," $1,570.27 ", $943.97 ,No,Online Travel Agency,4,Business,4,2," $4,257.56 ",6.515,Event Special,Blue Roof Hotel,2,Competitive,Online,Festival,Yes
218,Michael Nielsen,Male,39,Egypt,218,08/05/2012,2,Single, $889.51 , $732.47 ,No,Phone,1,Leisure,2,1," $1,593.42 ",7.462,Seasonal Discount,Bahamas Luxury,4,Premium,Direct,None,No
219,Jennifer Johnson,Male,30,Morocco,219,08/06/2012,14,Suite," $1,486.20 ", $991.34 ,Yes,Phone,1,Other,5,4," $3,227.21 ",6.793,Loyalty Offer,Oxford Road,1,Competitive,Third-party,None,No
220,Nicole Ramirez,Female,24,Algeria,220,08/07/2012,10,Suite, $831.12 , $539.24 ,Yes,Walk-In,3,Event,2,2," $3,070.70 ",7.857,Event Special,Bahamas Luxury,5,Competitive,Third-party,Concert,No
221,Amber Kline,Male,50,Ghana,221,08/08/2012,14,Single," $1,361.26 ", $967.43 ,No,Walk-In,1,Leisure,1,2," $1,418.07 ",5.508,Seasonal Discount,Oxford Road,1,Premium,Third-party,Sports Event,No
222,Ryan Garrett,Male,60,Algeria,222,08/09/2012,4,Deluxe," $1,306.89 ", $421.45 ,Yes,Walk-In,3,Event,1,3," $3,097.93 ",5.371,Loyalty Offer,Blue Roof Hotel,4,Budget,Agent,None,No
223,Dawn Williams,Male,38,South Africa,223,08/10/2012,1,Suite," $1,468.83 ", $448.74 ,No,Phone,1,Business,3,3," $3,906.01 ",5.429,Event Special,Oxford Road,4,Competitive,Online,Conference,No
224,Francisco Boyer,Female,30,Tanzania,224,08/11/2012,7,Double, $847.86 ," $1,497.74 ",No,Phone,3,Leisure,2,2," $3,971.02 ",5.221,Event Special,Oxford Road,4,Budget,Third-party,None,No
225,Antonio Williams,Female,40,Nigeria,225,08/12/2012,14,Single, $716.62 , $636.26 ,No,Phone,2,Leisure,5,1," $3,389.97 ",6.882,Seasonal Discount,Blue Roof Hotel,2,Premium,Third-party,Festival,No
226,Eric Henderson,Male,38,Zimbabwe,226,8/13/2012,14,Deluxe, $564.27 , $987.14 ,No,Direct,1,Other,1,2," $4,150.25 ",6.182,Seasonal Discount,Oxford Road,3,Premium,Online,Conference,No
227,Emily Owens,Male,63,Ghana,227,8/14/2012,7,Single, $759.00 , $911.63 ,No,Walk-In,5,Event,5,4," $2,612.13 ",7.35,Event Special,Blue Roof Hotel,2,Competitive,Online,None,Yes
228,Timothy Jones,Male,51,South Africa,228,8/15/2012,3,Deluxe," $1,209.94 ", $794.74 ,No,Phone,5,Business,2,2," $1,420.33 ",6.612,None,Oxford Road,3,Competitive,Online,Festival,No
229,Kenneth Carroll,Female,50,Zimbabwe,229,8/16/2012,10,Single," $1,412.43 ", $856.92 ,No,Online Travel Agency,2,Event,4,3," $1,843.66 ",9.404,Event Special,Luxury Stay,1,Budget,Online,Festival,Yes
230,Jennifer Reynolds,Female,27,Ghana,230,8/17/2012,1,Double," $1,131.87 ", $403.20 ,Yes,Event,2,Other,1,3," $1,410.11 ",5.956,Event Special,Luxury Stay,4,Premium,Agent,Festival,No
231,Bonnie Ware MD,Male,54,South Africa,231,8/18/2012,1,Double, $979.12 , $594.78 ,Yes,Event,1,Event,2,1," $1,855.79 ",5.917,Event Special,Luxury Stay,3,Competitive,Third-party,Sports Event,No
232,Joshua Campbell,Male,21,Nigeria,232,8/19/2012,2,Deluxe, $818.36 , $687.13 ,No,Online Travel Agency,3,Other,2,2," $3,398.05 ",5.494,Event Special,Luxury Stay,5,Premium,Agent,Festival,Yes
233,Keith Perry,Male,59,Morocco,233,8/20/2012,1,Single, $956.37 , $874.17 ,No,Walk-In,4,Event,1,3," $3,783.77 ",8.07,Seasonal Discount,Oxford Road,2,Budget,Third-party,Festival,No
234,Bianca Barnes,Female,26,Nigeria,234,8/21/2012,5,Suite," $1,499.42 "," $1,135.69 ",Yes,Online Travel Agency,3,Leisure,1,1," $2,382.50 ",5.557,Loyalty Offer,Oxford Road,3,Budget,Agent,Concert,No
235,Nicholas Harris,Male,46,Nigeria,235,8/22/2012,4,Deluxe," $1,035.75 "," $1,190.52 ",Yes,Phone,4,Business,1,1," $2,105.83 ",5.379,None,Bahamas Luxury,2,Premium,Agent,Festival,No
236,Juan Benson,Male,69,Egypt,236,8/23/2012,14,Deluxe," $1,022.09 "," $1,479.04 ",Yes,Walk-In,5,Business,1,1," $1,629.00 ",9.7,Event Special,Bahamas Luxury,3,Premium,Online,Concert,Yes
237,Donna Li,Male,31,Kenya,237,8/24/2012,7,Deluxe," $1,183.74 ", $884.33 ,No,Online Travel Agency,4,Event,4,4," $2,325.66 ",5.361,Event Special,Blue Roof Hotel,4,Budget,Third-party,Festival,No
238,Susan White,Male,41,Egypt,238,8/25/2012,5,Single," $1,291.11 ", $412.32 ,No,Online Travel Agency,4,Business,1,1," $3,839.19 ",6.588,Loyalty Offer,Luxury Stay,2,Premium,Agent,None,Yes
239,Matthew Harrell,Male,25,South Africa,239,8/26/2012,3,Suite," $1,769.41 ", $881.49 ,Yes,Event,3,Event,2,2," $3,223.14 ",7.022,Loyalty Offer,Bahamas Luxury,5,Competitive,Direct,Concert,No
